Run;Initial_wl_nm;Absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out
71;380;0.0011609229431543933;[0.075, 0.0011432859150681983, 0.07568004275005183];3.3225189140493234;0.5501822244321615;492.4594622177664;[];[0.1415223410281513, 0.0016619831936805869, 0.11288890616127163];False;20;0.18846145777887674;[0.075, 0.075, 0.07313601565317132, 0.0649841425203798, 0.06319905915496728, 0.05683226938758828, 0.04868039625479676, 0.04052852312200524, 0.032376649989213725, 0.024224776856422207, 0.01641945749429839, 0.01607290372363069, 0.007921030590839172, 0.0, 0.00023084254195234694, 0.008382715674743866, 0.01653458880753538, 0.0246864619403269, 0.03036014416637049, 0.03283833507311842, 0.040990208205909935, 0.04914208133870145, 0.05729395447149297, 0.0654458276042845, 0.07359770073707601, 0.07713974582703938, 0.08174957386986753, 0.08990144700265905, 0.09805332013545057, 0.10620519326824208, 0.1143570664010336, 0.12250893953382512, 0.12391934748770826, 0.13066081266661664, 0.13881268579940814, 0.1415223410281513];[0.005, 0.0011432859150681983, 0.0, 0.005, 0.003905108472412377, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004787439178074508, 0.005, 0.0, 0.004858411350255339, 0.005, 0.0, 0.005, 0.0, 0.0034799868285613884, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.002172534479048273, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0008650821295351582, 0.005, 0.0, 0.0016619831936805869];[0.075, 0.07568004275005183, 0.06372621492345103, 0.011447831760269402, 0.0, 0.040830551402912224, 0.09310893456609384, 0.14538731772927546, 0.19766570089245708, 0.2499440840556387, 0.3, 0.29777753278117963, 0.245499149617998, 0.19470117159139816, 0.19322076645481637, 0.14094238329163475, 0.08866400012845313, 0.036385616965271504, 0.0, 0.015892766197910125, 0.06817114936109175, 0.12044953252427337, 0.172727915687455, 0.2250062988506366, 0.27728468201381823, 0.3, 0.27043693482300013, 0.2181585516598185, 0.1658801684966369, 0.11360178533345527, 0.06132340217027365, 0.009045019007092023, 0.0, 0.0432333641560896, 0.09551174731927123, 0.11288890616127163];2.990860590071789e-09;False
72;380;0.007962144449951431;[0.075, 0.0021588184150847047, 0.07626229283657203];5.139200912678091;-0.7441437055020704;419.1114406296339;[0.07191416369422364, 0.005, 0.07816986436247936];[];False;1;;[0.075, 0.075, 0.075, 0.07191416369422364];[0.005, 0.0, 0.0021588184150847047, 0.005];[0.075, 0.07588163490354231, 0.07626229283657203, 0.07816986436247936];3.1165550666198067e-11;False
73;380;0.0052901700635459075;[0.075, 0.004790199506666902, 0.07672627631954407];0.016283286445432133;-0.0539732745736125;496.768984169103;[];[0.11497742853779404, 0.002630389113803656, 0.1352097251423344];False;9;0.18846145777887674;[0.075, 0.075, 0.075, 0.07863065667050825, 0.08350896023081125, 0.08838726379111425, 0.09326556735141725, 0.09814387091172025, 0.10302217447202325, 0.10790047803232625, 0.11277878159262925, 0.11497742853779404];[0.005, 0.0, 0.004790199506666902, 0.004594050572213334, 0.004330496584014132, 0.00406694259581493, 0.0038033886076157286, 0.003539834619416527, 0.0032762806312173257, 0.0030127266430181243, 0.002749172654818923, 0.002630389113803656];[0.075, 0.07588163490354231, 0.07672627631954407, 0.3, 0.0, 0.3, 0.0, 0.3, 0.0, 0.3, 0.0, 0.1352097251423344];5.212390098631578e-09;False
74;380;0.03844302349568383;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
75;380;0.0028746123215247074;[0.075, 0.0028309405011419553, 0.07538246371241066];3.7201904536388533;-0.5206056961969152;412.0367646617399;[];[0.11964725801122067, 0.001545046412415671, 0.12701837080847175];False;53;0.27797510856022406;[0.075, 0.075, 0.07121697466831335, 0.06249654691223218, 0.053776119156151006, 0.04505569140006983, 0.03633526364398866, 0.0322857726431241, 0.027614835887907488, 0.018894408131826315, 0.010173980375745144, 0.0014535526196639732, 0.0, 0.007266875136417197, 0.01598730289249837, 0.02470773064857954, 0.033428158404660714, 0.04214858616074189, 0.05086901391682306, 0.05958944167290423, 0.0683098694289854, 0.07703029718506657, 0.08575072494114774, 0.09447115269722892, 0.10319158045331009, 0.11191200820939126, 0.12063243596547243, 0.1293528637215536, 0.13770426981489498, 0.13807329147763478, 0.14679371923371595, 0.15551414698979713, 0.1642345747458783, 0.17295500250195947, 0.18167543025804064, 0.19039585801412182, 0.199116285770203, 0.20783671352628416, 0.21655714128236533, 0.2252775690384465, 0.23399799679452768, 0.24271842455060885, 0.25143885230669, 0.26015928006277117, 0.26887970781885234, 0.2776001355749335, 0.2863205633310147, 0.29504099108709586, 0.3, 0.29623858115682294, 0.2923056877270859, 0.28751815340074177, 0.2787977256446606, 0.2700772978885794, 0.26135687013249825, 0.2526364423764171, 0.2439160146203359, 0.23519558686425474, 0.22647515910817356, 0.2177547313520924, 0.20903430359601122, 0.20031387583993004, 0.19159344808384887, 0.1828730203277677, 0.17415259257168653, 0.16543216481560535, 0.15671173705952418, 0.147991309303443, 0.13927088154736184, 0.13055045379128066, 0.12231564526906682, 0.1218300260351995, 0.11310959827911833, 0.10438917052303716, 0.09566874276695599, 0.08694831501087481, 0.07822788725479364, 0.06950745949871247, 0.060787031742631295, 0.05206660398655012, 0.04334617623046895, 0.03462574847438778, 0.025905320718306604, 0.01718489296222543, 0.00846446520614426, 0.0, 0.00025596254993691, 0.008976390306018081, 0.017696818062099252, 0.026417245818180425, 0.0351376735742616, 0.04385810133034277, 0.04767439718895228, 0.05257852908642394, 0.061298956842505116, 0.07001938459858628, 0.07873981235466745, 0.08746024011074863, 0.0961806678668298, 0.10490109562291097, 0.11362152337899215, 0.11964725801122067];[0.005, 0.0028309405011419553, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0026781580479004283, 0.0, 0.005, 0.0, 0.005, 0.004166581812084653, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004788415389094605, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.002156671064991064, 0.0, 0.0022549888260896558, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0002784377369153025, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.00014676031789748797, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.002811864299920252, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.001545046412415671];[0.075, 0.07538246371241066, 0.068706145599329, 0.05331625399746982, 0.03792636239561065, 0.022536470793751474, 0.007146579191892301, 0.0, 0.00824331240996687, 0.023633204011826045, 0.03902309561368522, 0.0544129872155444, 0.05697823032975142, 0.06980287881740357, 0.08519277041926275, 0.10058266202112193, 0.1159725536229811, 0.13136244522484028, 0.14675233682669944, 0.1621422284285586, 0.17753212003041777, 0.19292201163227693, 0.2083119032341361, 0.22370179483599525, 0.23909168643785442, 0.2544815780397136, 0.26987146964157277, 0.28526136124343193, 0.3, 0.2993487471547089, 0.2839588555528497, 0.26856896395099056, 0.2531790723491314, 0.23778918074727223, 0.22239928914541307, 0.2070093975435539, 0.19161950594169475, 0.17622961433983558, 0.16083972273797642, 0.14544983113611726, 0.1300599395342581, 0.11467004793239892, 0.09928015633053974, 0.08389026472868057, 0.06850037312682139, 0.053110481524962214, 0.03772058992310304, 0.022330698321243864, 0.013578993501600422, 0.006940806719384692, 0.0, 0.00844908488247448, 0.023838976484333654, 0.03922886808619283, 0.05461875968805201, 0.07000865128991118, 0.08539854289177036, 0.10078843449362954, 0.11617832609548871, 0.1315682176973479, 0.14695810929920705, 0.16234800090106621, 0.17773789250292538, 0.19312778410478454, 0.2085176757066437, 0.22390756730850286, 0.23929745891036203, 0.2546873505122212, 0.27007724211408035, 0.2854671337159395, 0.3, 0.2991429746822013, 0.28375308308034214, 0.268363191478483, 0.2529732998766238, 0.23758340827476465, 0.2221935166729055, 0.20680362507104633, 0.19141373346918716, 0.176023841867328, 0.16063395026546884, 0.14524405866360968, 0.12985416706175051, 0.11446427545989134, 0.09907438385803216, 0.08413621733295233, 0.08368449225617298, 0.06829460065431381, 0.05290470905245463, 0.037514817450595456, 0.022124925848736283, 0.00673503424687711, 0.0, 0.008654857354982061, 0.024044748956841236, 0.03943464055870041, 0.05482453216055959, 0.07021442376241877, 0.08560431536427794, 0.10099420696613712, 0.1163840985679963, 0.12701837080847175];3.5470215211755256e-09;False
76;380;0.017928752868078324;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
77;380;0.004805097903159987;[0.075, 0.004732097669014661, 0.0750472384091474];2.262146683318679;-0.004382056608615188;489.0345374100244;[];[0.11200561122894785, 0.0019406851532890665, 0.14785070708825565];False;4;0.20641329805171382;[0.075, 0.075, 0.16567873010106254, 0.3, 0.07183466003851444, 0.0, 0.11200561122894785];[0.005, 0.004732097669014661, 0.0043347357970746755, 0.0037461286210708693, 0.0027462887854459916, 0.0024315032238124805, 0.0019406851532890665];[0.075, 0.0750472384091474, 0.0, 0.1111665365658542, 0.3, 0.2405484301341437, 0.14785070708825565];1.7563856228669626e-09;False
78;380;0.0025125752085457978;[0.075, 0.0024744035454021683, 0.07544533079732724];1.8281399740609712;0.010338651914113752;473.2693773900932;[];[0.18011369150550083, 0.0022436022589556607, 0.17324238976027148];False;5;0.23373679830588984;[0.075, 0.075, 0.3, 0.280721878456529, 0.2383462804259288, 0.0, 0.20288293714804673, 0.3, 0.18011369150550083];[0.005, 0.0024744035454021683, 0.004800683110243944, 0.005, 0.004561877832237624, 0.002097610803300354, 0.0, 0.001004095283155348, 0.0022436022589556607];[0.075, 0.07544533079732724, 0.01622684427420977, 0.01115297235948507, 0.0, 0.06273113775661353, 0.11612856210893394, 0.1416891197874368, 0.17324238976027148];2.073567037389809e-09;False
79;380;0.0007648881169682826;[0.075, 0.0007532677477772743, 0.07574881347591168];6.030565008193076;-0.23638087347664014;473.2693773900932;[];[0.16031060662341529, 0.002564120842488002, 0.18659694576260472];False;9;0.23373679830588984;[0.075, 0.075, 0.05737023458192098, 0.03661337451751304, 0.018722664023628145, 0.015856514453105108, 0.0, 0.004900345611302831, 0.02565720567571077, 0.04641406574011871, 0.0565643436154508, 0.06717092580452665, 0.08792778586893459, 0.10868464593334252, 0.12944150599775045, 0.13185135125452974, 0.1501983660621584, 0.16031060662341529];[0.005, 0.0007532677477772743, 0.005, 0.0, 0.004309589802689458, 0.005, 0.00118041591938694, 0.0, 0.005, 0.0, 0.0024450417461591187, 0.005, 0.0, 0.005, 0.0, 0.0005804936896287788, 0.005, 0.002564120842488002];[0.075, 0.07574881347591168, 0.14599904377830983, 0.22870996847297287, 0.3, 0.28857910683236404, 0.2253948405810599, 0.20586818213770097, 0.12315725744303792, 0.040446332748374864, 0.0, 0.04226459194628819, 0.12497551664095125, 0.2076864413356143, 0.2903973660302774, 0.3, 0.22689170927505953, 0.18659694576260472];2.0551502038534394e-09;False
80;380;0.00025725846125000516;[0.075, 0.00025335012716699683, 0.07583696244055686];0.9711523838432683;-1.1737408412951817;426.44246066289253;[0.07720286979282437, 0.005, 0.07973118353176606];[];False;1;;[0.075, 0.075, 0.07510623646409141, 0.07720286979282437];[0.005, 0.00025335012716699683, 0.0, 0.005];[0.075, 0.07583696244055686, 0.07602476667686164, 0.07973118353176606];2.528651387414387e-11;False
81;380;0.009573650178585417;[0.075, 0.0005717950795023683, 0.07598245780349493];0.9965622266567613;-0.5913843870151883;489.0345374100244;[0.08329676299858045, 0.005, 0.08244819781741072];[];False;2;;[0.075, 0.075, 0.075, 0.07585143983055624, 0.08329676299858045];[0.005, 0.0, 0.0005717950795023683, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07598245780349493, 0.07664599231482315, 0.08244819781741072];4.656702495199293e-11;False
82;380;0.0005409779176854264;[0.075, 0.0005327592475450086, 0.0757876950739782];2.0523571978826327;0.5393840274664129;477.8436481302492;[];[0.18339074333280533, 0.004982457078314897, 0.13227584322247446];False;22;0.20641329805171382;[0.075, 0.075, 0.08246290636095159, 0.090815832444967, 0.09916875852898242, 0.10752168461299784, 0.11587461069701326, 0.12422753678102867, 0.1325804628650441, 0.14093338894905952, 0.14928631503307493, 0.15763924111709035, 0.16599216720110577, 0.17434509328512118, 0.1826980193691366, 0.19105094545315202, 0.19940387153716743, 0.19943207681037084, 0.20775679762118285, 0.21610972370519826, 0.22446264978921368, 0.2328155758732291, 0.2411685019572445, 0.24952142804125993, 0.2578743541252754, 0.26622728020929076, 0.27458020629330615, 0.28293313237732154, 0.2912860584613369, 0.2996389845453523, 0.3, 0.2920080893706323, 0.2836551632866169, 0.2753022372026015, 0.2669493111185861, 0.2585963850345707, 0.25024345895055533, 0.24189053286653991, 0.2335376067825245, 0.22518468069850908, 0.21683175461449367, 0.20847882853047825, 0.20012590244646283, 0.19177297636244742, 0.183420050278432, 0.18339074333280533];[0.005, 0.0005327592475450086, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004983116531309079, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004783898809221759, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004982457078314897];[0.075, 0.0757876950739782, 0.07124227169001109, 0.06615476506585034, 0.06106725844168961, 0.05597975181752887, 0.05089224519336814, 0.0458047385692074, 0.040717231945046665, 0.03562972532088593, 0.030542218696725194, 0.02545471207256446, 0.020367205448403723, 0.015279698824242986, 0.010192192200082249, 0.005104685575921511, 1.7178951760773997e-05, 0.0, 0.005070327672399963, 0.0101578342965607, 0.015245340920721438, 0.020332847544882175, 0.02542035416904291, 0.030507860793203646, 0.03559536741736438, 0.04068287404152512, 0.04577038066568585, 0.05085788728984659, 0.055945393914007324, 0.06103290053816806, 0.061252783786082725, 0.0661204071623288, 0.07120791378648954, 0.07629542041065028, 0.08138292703481102, 0.08647043365897177, 0.09155794028313251, 0.09664544690729325, 0.10173295353145399, 0.10682046015561474, 0.11190796677977548, 0.11699547340393622, 0.12208298002809696, 0.1271704866522577, 0.13225799327641843, 0.13227584322247446];9.591027144551522e-10;False
83;380;0.009138191464867378;[0.075, 0.001000638196888617, 0.07605807441558124];4.267982286319984;-0.7832377032082581;444.1743259711958;[0.07098331983038665, 0.005, 0.07335901341292597];[];False;1;;[0.075, 0.075, 0.075, 0.07098331983038665];[0.005, 0.0, 0.001000638196888617, 0.005];[0.075, 0.07588163490354231, 0.07605807441558124, 0.07335901341292597];3.469127155769975e-11;False
84;380;0.003796787105825255;[0.075, 0.0037391053783534956, 0.07522232974162647];4.653097790710359;0.2357469593497958;455.86529629651864;[];[0.12663429393254758, 0.00466293225197163, 0.12023546801453736];False;89;0.23373679830588984;[0.075, 0.075, 0.059434249263893194, 0.038619443099000964, 0.017804636934108733, 0.0, 0.0030101692307834987, 0.02382497539567573, 0.04463978156056796, 0.06545458772546019, 0.08626939389035242, 0.10708420005524465, 0.1278990062201369, 0.14871381238502912, 0.16952861854992135, 0.19034342471481358, 0.2111582308797058, 0.23197303704459804, 0.25278784320949027, 0.2736026493743825, 0.29441745553927473, 0.3, 0.284767738295833, 0.2639529321309408, 0.24313812596604856, 0.22232331980115633, 0.2015085136362641, 0.18069370747137187, 0.15987890130647964, 0.1390640951415874, 0.11824928897669518, 0.09743448281180295, 0.07661967664691072, 0.05580487048201849, 0.03499006431712626, 0.014175258152234027, 0.0, 0.006639548012658204, 0.027454354177550433, 0.04826916034244266, 0.06908396650733489, 0.08989877267222712, 0.11071357883711935, 0.13152838500201158, 0.1523431911669038, 0.17315799733179604, 0.19397280349668827, 0.2147876096615805, 0.23560241582647273, 0.25641722199136496, 0.2772320281562572, 0.2980468343211494, 0.3, 0.2811383595139583, 0.2603235533490661, 0.23950874718417386, 0.21869394101928163, 0.1978791348543894, 0.17706432868949717, 0.15624952252460494, 0.13543471635971271, 0.11461991019482048, 0.09380510402992825, 0.07299029786503602, 0.052175491700143795, 0.04284455092071648, 0.031360685535251565, 0.010545879370359335, 0.0, 0.010268926794532895, 0.031083732959425125, 0.051898539124317355, 0.07271334528920959, 0.09352815145410182, 0.11434295761899405, 0.13515776378388628, 0.1559725699487785, 0.17678737611367074, 0.19760218227856297, 0.2184169884434552, 0.23923179460834743, 0.26004660077323966, 0.2808614069381319, 0.3, 0.29832378689697586, 0.27750898073208363, 0.2566941745671914, 0.23587936840229917, 0.21506456223740694, 0.1942497560725147, 0.17343494990762248, 0.15262014374273025, 0.13180533757783802, 0.11099053141294579, 0.09017572524805356, 0.06936091908316133, 0.0485461129182691, 0.027731306753376872, 0.006916500588484642, 0.0, 0.013898305576407588, 0.03471311174129982, 0.05552791790619205, 0.07634272407108428, 0.09715753023597651, 0.11797233640086874, 0.13878714256576097, 0.1596019487306532, 0.18041675489554543, 0.20123156106043766, 0.2220463672253299, 0.24286117339022212, 0.26367597955511435, 0.2844907857200066, 0.3, 0.29469440811510117, 0.27387960195020894, 0.2530647957853167, 0.23224998962042448, 0.21143518345553225, 0.19062037729064002, 0.1698055711257478, 0.14899076496085556, 0.12817595879596333, 0.1073611526310711, 0.08654634646617887, 0.06573154030128664, 0.04491673413639441, 0.02410192797150218, 0.0032871218066099495, 0.0, 0.01752768435828228, 0.03834249052317451, 0.05915729668806674, 0.07997210285295897, 0.1007869090178512, 0.12160171518274343, 0.14241652134763566, 0.1632313275125279, 0.18404613367742012, 0.20486093984231235, 0.22567574600720458, 0.2464905521720968, 0.26730535833698904, 0.28812016450188127, 0.3, 0.2910650293332265, 0.27025022316833425, 0.24943541700344202, 0.2286206108385498, 0.20780580467365756, 0.18699099850876533, 0.1661761923438731, 0.14536138617898087, 0.12454658001408864, 0.10373177384919641, 0.08291696768430418, 0.06210216151941195, 0.04128735535451972, 0.020472549189627487, 0.0, 0.00034225697526474487, 0.021157063140156977, 0.0419718693050492, 0.06278667546994143, 0.08360148163483366, 0.1044162877997259, 0.12523109396461812, 0.12663429393254758];[0.005, 0.0037391053783534956, 0.0, 0.005, 0.0, 0.004276916343362191, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0036589967697750686, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0015949098829123255, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0004691770039504181, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0022414190902160696, 0.005, 0.0, 0.0025332638908131615, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004597350777675905, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0033385623354613516, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.001274475448598608, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0007896114382641354, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.002853698325126879, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004917785211989622, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.00466293225197163];[0.075, 0.07522232974162647, 0.07427205026558932, 0.07300131919507906, 0.0717305881245688, 0.07064362602787211, 0.07045985705405854, 0.06918912598354827, 0.06791839491303801, 0.06664766384252775, 0.06537693277201749, 0.06410620170150723, 0.06283547063099697, 0.06156473956048671, 0.06029400848997646, 0.059023277419466204, 0.05775254634895595, 0.056481815278445695, 0.05521108420793544, 0.053940353137425186, 0.05266962206691493, 0.05232881117285464, 0.05139889099640468, 0.05012815992589442, 0.04885742885538417, 0.04758669778487391, 0.04631596671436366, 0.045045235643853404, 0.04377450457334315, 0.042503773502832895, 0.04123304243232264, 0.039962311361812386, 0.03869158029130213, 0.03742084922079188, 0.03615011815028162, 0.03487938707977137, 0.034013996317837226, 0.03360865600926111, 0.03233792493875086, 0.031067193868240604, 0.02979646279773035, 0.028525731727220095, 0.02725500065670984, 0.025984269586199586, 0.02471353851568933, 0.023442807445179077, 0.022172076374668823, 0.020901345304158568, 0.019630614233648314, 0.01835988316313806, 0.017089152092627805, 0.01581842102211755, 0.01569918146281981, 0.014547689951607295, 0.01327695888109704, 0.012006227810586783, 0.010735496740076527, 0.00946476566956627, 0.008194034599056014, 0.006923303528545758, 0.005652572458035502, 0.0043818413875252454, 0.0031111103170149896, 0.0018403792465047338, 0.000569648175994478, 0.0, 0.0007010828945157779, 0.0019718139650260337, 0.0026156333921976307, 0.0032425450355362895, 0.004513276106046545, 0.005784007176556801, 0.007054738247067057, 0.008325469317577314, 0.00959620038808757, 0.010866931458597826, 0.012137662529108082, 0.013408393599618339, 0.014679124670128595, 0.01594985574063885, 0.017220586811149106, 0.01849131788165936, 0.019762048952169615, 0.020930448247215065, 0.02103278002267987, 0.022303511093190124, 0.02357424216370038, 0.024844973234210633, 0.026115704304720887, 0.027386435375231142, 0.028657166445741396, 0.02992789751625165, 0.031198628586761906, 0.032469359657272163, 0.03374009072778242, 0.03501082179829267, 0.03628155286880293, 0.03755228393931318, 0.038823015009823436, 0.03924526310223249, 0.04009374608033369, 0.041364477150843945, 0.0426352082213542, 0.043905939291864454, 0.04517667036237471, 0.04644740143288496, 0.04771813250339522, 0.04898886357390547, 0.05025959464441573, 0.05153032571492598, 0.052801056785436236, 0.05407178785594649, 0.055342518926456745, 0.056613249996967, 0.057560077957249906, 0.057883981067477254, 0.05915471213798751, 0.06042544320849776, 0.06169617427900802, 0.06296690534951828, 0.06423763642002854, 0.0655083674905388, 0.06677909856104906, 0.06804982963155932, 0.06932056070206959, 0.07059129177257985, 0.07186202284309011, 0.07313275391360037, 0.07440348498411063, 0.0756742160546209, 0.0758748928122674, 0.07694494712513116, 0.07821567819564142, 0.07948640926615168, 0.08075714033666194, 0.0820278714071722, 0.08329860247768246, 0.08456933354819272, 0.08584006461870299, 0.08711079568921325, 0.08838152675972351, 0.08965225783023377, 0.09092298890074403, 0.09219371997125429, 0.09346445104176455, 0.09418970766728492, 0.09473518211227482, 0.09600591318278508, 0.09727664425329534, 0.0985473753238056, 0.09981810639431586, 0.10108883746482612, 0.10235956853533638, 0.10363029960584665, 0.10490103067635691, 0.10617176174686717, 0.10744249281737743, 0.10871322388788769, 0.10998395495839795, 0.11125468602890821, 0.11250452252230243, 0.11252541709941848, 0.11379614816992874, 0.115066879240439, 0.11633761031094926, 0.11760834138145952, 0.11887907245196978, 0.12014980352248004, 0.12023546801453736];6.97441032587183e-09;False
